snapshot,scenario,objective_value,max_line_violation,total_line_violation,n_violated_lines,any_line_violated,total_constraint_violation,max_constraint_violation
2013-01-01 23:00:00,balanced_midpoint,1027896.7138920567,0.0,0.0,0,False,0.8348308863174679,0.8167886651687647
2013-01-02 00:00:00,random_balanced,985343.0134233298,0.0,0.0,0,False,1.0346001985923903,1.0
2013-01-02 00:00:00,random_extreme,1068199.625469212,0.0,0.0,0,False,0.6677161562267652,0.5486376581590994
2013-01-02 00:00:00,min_generation,1099192.980814784,0.0,0.0,0,False,1.0,1.0
2013-01-02 00:00:00,max_generation,873075.4186427741,0.0,0.0,0,False,1.1601776362794172,1.0
2013-01-02 00:00:00,balanced_midpoint,986134.1997287789,0.0,0.0,0,False,0.5932319712386214,0.5751897500899181
2013-01-02 01:00:00,random_balanced,987784.3652647779,0.0,0.0,0,False,1.025595672733554,1.0
2013-01-02 01:00:00,random_extreme,1010191.4597272128,0.0,0.0,0,False,0.985352022340217,0.8839153011342362
2013-01-02 01:00:00,min_generation,1092413.4381552138,0.0,0.0,0,False,1.0,1.0
2013-01-02 01:00:00,max_generation,868954.3828973456,0.0,0.0,0,False,1.1670671378726474,1.0
2013-01-02 01:00:00,balanced_midpoint,980683.9105262797,0.0,0.0,0,False,0.5459687571854317,0.5436629619053769
2013-01-02 02:00:00,random_balanced,983489.0166157207,0.0,0.0,0,False,0.43397369956271825,0.42923972614993333
2013-01-02 02:00:00,random_extreme,946816.5218821182,0.0,0.0,0,False,1.1190784980676658,1.0
2013-01-02 02:00:00,min_generation,1090549.9176996166,0.0,0.0,0,False,1.0,1.0
2013-01-02 02:00:00,max_generation,869757.7674652281,0.0,0.0,0,False,1.1452180697265684,1.0
2013-01-02 02:00:00,balanced_midpoint,980153.8425824223,0.0,0.0,0,False,0.5586424781526855,0.5406002570039823
2013-01-02 03:00:00,random_balanced,996127.2188711099,0.0,0.0,0,False,0.6077958482251236,0.6060858760470534
2013-01-02 03:00:00,random_extreme,907509.4583319516,0.0,0.0,0,False,1.0809501310349037,1.0
2013-01-02 03:00:00,min_generation,1109869.1186270984,0.0,0.0,0,False,1.0,1.0
2013-01-02 03:00:00,max_generation,891838.1285515175,0.0,0.0,0,False,1.1465805477015703,1.0
2013-01-02 03:00:00,balanced_midpoint,1000853.6235893079,0.0,0.0,0,False,0.6783969329679526,0.6603547118192493
2013-01-02 04:00:00,random_balanced,1049414.0925866785,0.0,0.0,0,False,1.015277528478365,1.0
2013-01-02 04:00:00,random_extreme,1007809.5739391008,0.0,0.0,0,False,0.9819458746153255,0.8628673765476597
2013-01-02 04:00:00,min_generation,1153076.1028524218,0.0,0.0,0,False,1.0,1.0
2013-01-02 04:00:00,max_generation,937722.6459155527,0.0,0.0,0,False,1.142653948127134,1.0
2013-01-02 04:00:00,balanced_midpoint,1045399.3743839869,0.0,0.0,0,False,0.936102686364805,0.9180604652161017
2013-01-02 05:00:00,random_balanced,1088337.509138117,0.0,0.0,0,False,0.5632813582293668,0.5532604278760537
2013-01-02 05:00:00,random_extreme,1026061.7855915579,0.0,0.0,0,False,1.0736338889262604,0.9824917367434943
2013-01-02 05:00:00,min_generation,1206617.7145761813,0.0,0.0,0,False,1.0,1.0
2013-01-02 05:00:00,max_generation,987460.4488035018,0.0,0.0,0,False,1.1240944207012846,1.0
2013-01-02 05:00:00,balanced_midpoint,1097039.0816898413,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-02 06:00:00,random_balanced,1204725.86718588,0.0,0.0,0,False,1.0019402003937676,1.0
2013-01-02 06:00:00,random_extreme,1250132.6913484745,0.0,0.0,0,False,1.0924084749316738,1.0
2013-01-02 06:00:00,min_generation,1321038.455996099,0.0,0.0,0,False,1.0,1.0
